"ID","time","x","y"
3,19,0.359408509039452,-0.62006378747832
4,19,0.430546841685715,-0.680052351333982
5,19,-0.337020141963526,0.0563894700788547
6,19,0.0157858661030552,0.641998642729748
1,20,0.0917473553691871,0.123409322011847
3,20,0.303913576372496,-0.189476051056029
4,20,0.304162178171329,-0.189851369614662
5,20,-0.378612906700666,0.0818117939478494
6,20,0.543428854661234,0.600830622340362
1,21,-0.111398918963424,0.21608965026437
3,21,0.238758286730618,0.074390661617808
4,21,0.239226243117078,0.0732795221795662
5,21,-0.383096298661075,0.112948793106362
6,21,-0.0339742289936667,0.293668074088918
1,22,-0.12670211550107,0.224918664377461
3,22,0.693592384766439,0.570212922359685
4,22,0.31699335564334,-0.108689071502304
5,22,-0.247719676982995,0.0939369239010984
6,22,-0.102321567880118,0.1832765524534
1,23,-0.128058491361745,0.236314992519554
3,23,0.454631434553616,0.381278709989356
4,23,0.361022857843634,-0.306691656473136
5,23,-0.0461984826817933,0.120510207062764
6,23,0.00634378837223406,0.167258498430497
1,24,-0.0174538656968408,0.429406478786675
3,24,0.385932020719298,0.188590157505352
4,24,0.419750165036628,-0.66193146895347
5,24,0.08118538624219,0.0930761752824303
6,24,0.177271811391322,0.0169651951313633
1,25,-0.111524633017808,0.217734820394808
3,25,0.318869107891982,0.0715687113697562
4,25,0.603046652880131,-0.692402137901062
5,25,0.302799205859515,0.12777908089395
6,25,0.422138904705045,-0.157073793824388
1,26,0.163403381294215,-0.0378062058047255
3,26,0.273196193758512,0.0379534154145022
4,26,0.587641415978131,-0.510278774304116
5,26,0.344620483787182,0.108596818531906
6,26,0.481287308924749,-0.229035272421906
1,27,-0.114445297510419,0.216629296203728
3,27,-0.0450529341150269,0.199392867846923
4,27,0.587024042808465,-0.416070453558062
5,27,0.131177819449756,0.122794909581217
6,27,0.587012078672976,-0.415808627214915
1,28,-0.120134310832642,0.219216084456116
3,28,-0.269375929856221,0.268456331455145
4,28,0.609280398284737,-0.671966852480612
5,28,0.152896071831357,0.0341680757078637
6,28,0.609338425352299,-0.671020882754146
1,29,-0.115993001353991,0.216305192972115
3,29,-0.600728858955732,0.377174522809888
4,29,0.601889329966802,-0.698204720744966
5,29,0.37252906393264,-0.192022885333143
6,29,0.601619171259633,-0.697802379372921
1,30,-0.124280211054674,0.215141476407862
3,30,-0.200734369371805,0.272288106291882
4,30,0.476600011322048,-0.726098133938332
5,30,0.387505892498809,-0.610141601696204
6,30,0.476905749817341,-0.725726713163642
1,31,-0.32859406975076,0.0980629957914641
3,31,-0.705088375918413,0.327128319355196
4,31,0.461372171988326,-0.689734448376537
5,31,0.382935730863314,-0.654736539476654
6,31,0.461833523756888,-0.688967053053089
1,32,-0.088689876748267,0.137777795811324
3,32,0.0028775599102997,-0.142777325730509
4,32,0.429970485057861,-0.730134397168285
6,32,0.494406460322758,-0.618264172671431
1,33,0.170149539481021,0.0901495436455403
3,33,0.41398568500604,-0.587994311514929
4,33,0.445589989424555,-0.696346316564416
6,33,0.445723536060758,-0.695657831520235
1,34,0.211872460384326,0.0346319697618799
3,34,0.415777507175311,-0.067803959046413
4,34,0.455070257526501,-0.735301637311772
6,34,0.557149583457112,-0.483572330256577
1,35,0.121963653354403,0.107009842383913
3,35,0.451269025716924,0.184927965834634
4,35,0.59305480310981,-0.680639615430972
6,35,0.601916491204895,-0.423319294990572
1,36,0.010860568413456,0.174788813072065
3,36,0.412400845843656,0.202736579220191
4,36,0.44547211719071,-0.735459914938004
6,36,0.622573248714402,-0.446947070254135
1,37,-0.106908547631581,0.257872488425911
3,37,0.262832833334,0.22524217976671
4,37,0.41663777332792,-0.736277560494096
6,37,0.62763406356725,-0.429756200296737
1,38,-0.00656631640241896,0.164981178148066
3,38,0.129607914146155,0.220225313441879
4,38,0.416784806144452,-0.704202322508053
6,38,0.627712367923401,-0.363212071483397
1,39,-0.0795887961325814,0.247860360044991
3,39,0.595254610017866,0.0857879553908125
4,39,0.433723179033452,-0.704140815017218
6,39,0.592783253065751,-0.339195282239
1,40,-0.0899613664427742,0.257836623814556
3,40,0.696016801551561,0.344149648499492
4,40,0.412185477021868,-0.508475413759112
6,40,0.598842173474489,-0.368162930065119
1,41,-0.122289809151807,0.220738957419682
3,41,0.0849578240996771,0.279162925621602
4,41,0.452831478771306,-0.712867729277156
6,41,0.577034989326548,-0.318793075152437
1,42,-0.126200332599825,0.229005428997772
3,42,0.146934045564563,0.0756212815976863
4,42,0.459933109283161,-0.716210101839498
6,42,0.492838245194829,-0.206290189913892
1,43,-0.535798634728013,0.320044252251208
3,43,0.191968934556216,-0.0407020325138005
4,43,0.556711388604064,-0.462813512603463
6,43,0.405811871890592,-0.137133796539491
1,44,0.07950656189965,0.0235673748523986
3,44,0.0801101476248006,0.0232726735398842
4,44,0.495955447850393,-0.431999824381117
6,44,0.406969357646279,-0.110547869216016
1,45,0.386023728230817,-0.161480195533351
3,45,0.382248415033258,-0.159062354069666
4,45,0.435199507096721,-0.40118613615877
6,45,0.517865519863603,-0.133012593952136
1,46,0.184573052420287,-0.0122908302403942
3,46,-0.535547126420454,0.309183264349743
4,46,0.426590023415552,-0.745684389539525
6,46,0.534133401648357,-0.204614105528562
1,47,0.22305106476318,0.13191229886101
3,47,0.222385432194873,0.132082187875105
4,47,0.436950733673115,-0.746045998757718
6,47,0.546574020428923,-0.208429977419249
1,48,0.282203818469553,0.123287533512477
3,48,0.220337859120672,0.0812359878870743
4,48,0.429882707450597,-0.714049162026382
6,48,0.507303173862522,-0.153752821848655
1,49,0.40897907328312,0.138598480137986
3,49,0.540464013811197,0.054943523663696
4,49,0.423938021701464,-0.716168679177971
6,49,0.482621013091826,-0.0879901853344145
1,50,0.444332331388218,0.117283920222913
3,50,0.736189965580087,-0.350781946694408
4,50,0.421885617321801,-0.505357520311178
6,50,0.433837249825612,0.00822585933939946
1,51,0.253145597047634,0.157431010895642
3,51,0.671243458654735,-0.506843531003562
4,51,0.432559886658659,-0.703423478723248
6,51,0.399882164113786,0.0300780780912607
1,52,0.251731025888095,0.147795907924042
3,52,0.617326103117354,-0.250955502076907
4,52,0.41946807390428,-0.691415999805164
6,52,0.365927078401959,0.0519302968431219
1,53,0.172311869980219,0.149662692317788
3,53,0.598581239021904,0.025776847041408
4,53,0.437927609337646,-0.707941393394051
6,53,0.508359456109976,0.157025132252273
1,54,0.279180289710525,0.101466425315409
3,54,0.307959535961783,0.291027820482142
4,54,0.42560171331096,-0.742739973188125
6,54,0.729082620261777,0.454998582563857
1,55,0.30014142488722,0.0937989508897517
3,55,0.149307550754435,0.407077521419455
4,55,0.454770235311605,-0.718434579139553
6,55,0.623575382392654,0.410450552955359
1,56,0.216966732415324,0.133801865715579
3,56,0.2226968880723,0.460449564589389
4,56,0.594115059020093,-0.535755782774479
5,56,0.556935472224163,-0.395115253006409
6,56,0.533747651259712,0.46276875544295
1,57,0.194257831381713,0.134025725072219
3,57,0.429705754517525,0.544387976851165
4,57,0.521767143207075,-0.453335011300901
5,57,0.454343044706114,-0.356372940597254
6,57,0.586544264075649,0.546862463973017
1,58,0.171548930348101,0.134249584428858
3,58,0.636714620962749,0.628326389112941
4,58,0.449419227394056,-0.370914239827322
5,58,0.351750617188065,-0.3176306281881
6,58,0.639340876891586,0.630956172503084
1,59,0.222239784635685,0.162431715890173
3,59,0.502671066739058,0.230075171432251
4,59,0.411169837234144,-0.661912491123111
5,59,0.411020626109198,-0.661300497863442
6,59,0.72715168413503,0.478752777226101
1,60,0.272930638923268,0.190613847351488
3,60,0.364475796148182,0.197266731527944
4,60,0.380978199999167,-0.638501766805
5,60,0.380763960062797,-0.637774411737517
6,60,0.71751659449012,0.566881690342859
1,61,0.323621493210851,0.218795978812803
3,61,0.375549544184133,0.324940595333352
4,61,0.00175344740247294,-0.00182114214855488
6,61,0.72422821171069,0.654331226328391
1,62,0.374312347498434,0.246978110274118
3,62,0.639179538165655,0.524628144399526
4,62,0.202681290767141,-0.258727622571437
6,62,0.714352409621245,0.632406374401442
1,63,0.400506163087033,0.15926608755931
3,63,0.571978297293185,0.501588044499304
4,63,0.377684402630112,-0.699364928972871
6,63,0.739005134307059,0.729445705848766
1,64,0.491973912412762,0.189462951591428
3,64,0.71732852667669,0.531773036196233
4,64,0.420914679736978,-0.733786889734989
6,64,0.717608646585594,0.531893501838687
1,65,0.63156189328045,0.465580565416407
3,65,0.677183141823718,0.378530327521578
4,65,0.418508997588246,-0.711233869263323
6,65,0.626130724829678,0.365315454564316
1,66,0.548985921401835,-0.0321612636517628
3,66,0.482683168751175,0.405587794079374
4,66,0.440559088296093,-0.724588454531555
5,66,0.214812406592458,-0.051815929655044
6,66,0.036809354739203,0.337755386958051
1,67,0.267436324635204,0.142242736716493
3,67,0.700946469364636,0.363361252912488
4,67,0.491576923624782,-0.588929755565578
5,67,0.229023396888201,-0.126721329507113
6,67,-0.709276281296289,0.352586389558957
1,68,0.267471269444458,0.455868629412623
3,68,0.0697917594857472,0.347906195459722
4,68,0.460600428590394,-0.716490711766081
5,68,0.190445984254739,-0.185606625860784
6,68,-0.19689140877261,0.328199466175596
1,69,-0.1294422392775,0.237668177574613
3,69,-0.0732555425441147,0.29688350601047
4,69,0.439253699997938,-0.770320143785126
5,69,0.151868571621277,-0.244491922214454
6,69,-0.140547803762698,0.238112452463386
7,69,-0.109703894188797,0.277127183650728
1,70,-0.55917303867432,0.279907635639707
3,70,-0.313875739866979,0.327003895817748
4,70,0.429478240249112,-0.710592150804657
5,70,0.1738686740787,-0.321410613146384
6,70,-0.284975274901604,0.311735930632861
7,70,-0.557961470483623,0.279226251457199
1,71,-0.510863057848656,-0.0106127907910953
3,71,-0.496971440514596,0.372025654621334
4,71,0.404801632784524,-0.606710845685911
5,71,0.404352073149851,-0.604669314317705
6,71,-0.70526233280417,0.529758756763626
7,71,-0.510300170842594,-0.00956848492576949
1,72,-0.227571935727458,0.139971543271427
3,72,-0.675047965854489,0.601115133698525
4,72,0.429685381085643,-0.680502060846392
5,72,0.388928878161018,-0.665159575018898
6,72,-0.674602711027721,0.601082970859793
7,72,-0.238023067551744,0.163616223268388
1,73,-0.0929504962539555,0.117462013731821
3,73,-0.717434368343589,0.554023959281841
4,73,0.422946208213145,-0.663806951782303
5,73,0.42305918540165,-0.663023734672388
6,73,-0.715125433941858,0.554342357366713
7,73,-0.252668947342337,0.229691064847679
1,74,-0.71302604175562,0.00490597865747061
3,74,-0.57750182801187,0.402921105190137
4,74,0.392493831816108,-0.620094035050246
5,74,0.392454408411149,-0.619676186487672
6,74,-0.568810249095709,0.39916267577956
7,74,-0.281491061657841,0.280297445899244
1,75,-0.751838052792844,0.129849882872375
3,75,-0.148269077366441,0.328853518132112
4,75,0.24983565647051,-0.192605362313633
5,75,0.249707245852968,-0.193130106777281
6,75,-0.110166287755845,0.253396205672219
7,75,-0.320286504591451,0.2799415387259
1,76,-0.435904680991948,0.0713130305969659
3,76,-0.634568246809987,0.402459842908157
4,76,0.136389197898595,-0.0482292099666006
5,76,0.0299137127694724,-0.0814307052559393
6,76,-0.646976661773784,0.42220229821041
7,76,-0.229722189033571,0.28512207546323
1,77,-0.340844093615533,0.286450470720657
3,77,-0.54691102624509,0.374182638853058
4,77,-0.0295950091294922,0.0521468696711799
5,77,-0.07257439922006,-0.0621568003738005
6,77,-0.62650558077367,0.564187697673568
7,77,-0.149713405552871,0.29080079974351
1,78,-0.350022801028843,0.286346561251386
3,78,-0.708914419676251,0.513000807158376
4,78,-0.114198966489782,0.0555270630718245
5,78,-0.276087537924862,0.00962897425713584
6,78,-0.709443599295515,0.513506491950497
7,78,-0.221299735675341,0.228791971735222
1,79,-0.404481694966925,0.477021923479911
3,79,-0.610064660925351,0.529785574090565
4,79,-0.117347735938094,0.0832816079133553
5,79,-0.430312333169333,0.0999626093135249
6,79,-0.611302947692738,0.530923960525197
7,79,-0.0401987794165857,0.221988117415382
1,80,-0.340929145858144,0.378904617233208
3,80,-0.581489128271704,0.41068140849097
4,80,-0.234145387565236,0.123303383225796
5,80,-0.418115854321795,0.124322513749365
6,80,-0.583085934053796,0.413641304601674
7,80,0.144382887619433,0.243303010334866
1,81,-0.0697886910345721,0.126029783129294
3,81,-0.729570931574816,0.375146699652603
4,81,-0.734632801095539,0.0972729776197976
5,81,-0.702224253801923,-0.0757040886519822
6,81,-0.729095016835169,0.373412568485885
7,81,0.398640625782976,0.304520243321679
1,82,0.0981772151174975,0.0768928964873417
3,82,-0.497081533832645,0.0979717882636343
4,82,-0.729118219824818,0.1560295395946
5,82,-0.745763270013942,0.198092903439516
6,82,-0.608789958243528,0.107886958390831
7,82,0.566010970610255,0.36004046535699
1,83,0.0331448234981956,0.154426503183693
3,83,-0.664292115302368,-0.0769332327098197
4,83,-0.574842514285791,0.117366734111579
5,83,-0.683484676703091,-0.0465140196260989
6,83,-0.552794942023038,0.12470029558641
7,83,0.701982273957199,0.575684816776294
1,84,0.726854222177304,-0.475452646636675
3,84,-0.671152960804244,0.149889130948452
4,84,-0.750267334016277,0.287514407256388
5,84,-0.749413883417456,0.287393336738733
6,84,-0.0448590365810072,0.00468698874648989
7,84,0.675416316179499,0.663692637807293
1,85,0.401080283462588,-0.5784881305386
3,85,-0.219691922956846,0.214134106518184
4,85,-0.562890084834763,0.417192123774012
5,85,-0.718960253027946,0.381863117813634
6,85,-0.0237412703202646,0.0370264165775111
7,85,0.402201704381291,0.39059985735883
1,86,0.463182941989494,-0.310617921350574
3,86,-0.249630230830494,0.144544378659007
4,86,-0.244660449827058,0.354886341764794
5,86,-0.425284933517799,0.233775527002681
6,86,0.0322054831941069,0.115929348881312
7,86,0.233368957611141,0.276331671233626
1,87,0.360276785874806,-0.310672286153563
3,87,-0.090524661360389,0.0841593005503758
4,87,-0.177956831062871,0.3226002959826
5,87,-0.115779114711359,0.215456809454348
6,87,0.101192937571908,0.143972862308667
7,87,0.61552020564463,0.503696437679187
1,88,0.351708001455754,-0.236193785582744
3,88,-0.0959037485521914,0.231545235169068
4,88,-0.548805877156459,0.341273450346629
5,88,-0.00896992220901034,0.279512184671742
6,88,-0.0961435874868845,0.232166228300461
7,88,0.595358661888007,0.477612095051711
1,89,0.627252474255737,-0.352781008424198
3,89,-0.206542554442851,0.292011652518138
4,89,0.325198948991749,0.147311355302783
5,89,0.0796742336280483,0.251638675660808
6,89,-0.205884030244936,0.29183854535016
7,89,0.686903189248151,0.661043480773882
1,90,0.558752180971432,-0.376014982143756
3,90,-0.663725696585082,0.552649949041486
4,90,0.69636488125042,0.339736467095186
5,90,-0.12937498534601,0.285256883880611
6,90,-0.351795413393876,0.317964801230602
7,90,0.733283834186782,0.543936927779113
1,91,0.575694125677479,-0.558619211681822
3,91,-0.688568528109714,0.340146723065639
4,91,0.601177227431263,0.115005581170376
5,91,-0.186210630158275,0.256627407526213
6,91,-0.690683746239132,0.340426771864544
7,91,0.7109860815807,0.680634035226213
1,92,0.339990704009642,-0.00632593021727512
3,92,-0.620661497213066,0.441652588239142
4,92,0.673766052177947,0.0877829161679536
5,92,-0.278538057044926,0.234067556450435
6,92,-0.709414215543318,0.339698276563096
7,92,0.713860600442717,0.554154346681046
1,93,-0.0172445917415984,0.165997962547301
3,93,-0.770495329734917,0.225119599741388
4,93,0.668205209760281,0.434224185898812
5,93,-0.0932868537059236,0.239313408183746
6,93,-0.638485264512301,0.146826066439547
7,93,0.731297394872865,0.656921760685677
1,94,-0.120893133607597,0.263996442647267
3,94,-0.404372725310531,0.112434218700414
4,94,0.717438846105283,0.407912382646028
5,94,0.0919643496330787,0.244559259917057
6,94,0.131497863497589,0.331095969839383
7,94,0.726621825580194,0.579970360702648
1,95,-0.325734294370956,0.255780420335081
3,95,-0.270538308112486,0.162655070878143
4,95,0.652584788991326,0.354706174352136
5,95,-0.125251267169005,0.196949122960364
6,95,-0.320288842004276,0.254008289637
7,95,0.738239128698804,0.716540981792097
1,96,-0.302770192147352,0.0535602159582391
3,96,-0.430794489970735,0.297710505728132
4,96,0.625432814409571,0.43924124548709
5,96,-0.342466883971089,0.149338986003672
6,96,-0.27963792143768,0.0370403900123503
7,96,0.728602467836883,0.653967112268134
1,97,-0.223966253770415,0.275610707861882
3,97,-0.224741753589812,0.276486497732224
4,97,0.689809776585805,0.776755445148158
5,97,-0.43917371589968,0.131458695922753
6,97,-0.215507808910128,0.278994844507196
7,97,0.667254165959432,0.483877341314229
1,98,-0.622198715456525,0.333378835425326
3,98,-0.620614846087184,0.333144403292598
4,98,0.713717230570611,0.655136966960144
5,98,-0.506674132851626,0.163897566730851
6,98,-0.620454229547768,0.33321732127035
7,98,0.5609733429006,0.401144316333762
1,99,-0.204525925978705,0.101965160379335
3,99,-0.0681929692742243,0.222367150409933
4,99,0.70743286461149,0.698717682316088
5,99,-0.534238030648911,0.196905923515623
6,99,-0.42411982472066,0.3524524235759
7,99,0.707627974992636,0.700160573446742
1,100,-0.180209912023045,0.0458338570601713
3,100,-0.130369769972126,0.129307678489797
4,100,0.738307960485982,0.650857843405597
5,100,-0.509815302830421,0.162432332919863
6,100,0.0199834757362223,0.309422827368153
7,100,0.730450903446732,0.705707451661886
1,101,-0.754423627470703,0.00225081323303327
3,101,-0.565496607441891,-0.0656389769836848
4,101,0.733713433595445,0.537461641224987
5,101,-0.593077222321548,0.177173533872501
6,101,-0.00651520005973368,0.296512174190791
7,101,0.596173730355752,0.46048736232035
1,102,-0.596197460413205,0.0112611958125859
3,102,-0.431579795452302,0.22024076128882
4,102,0.682684538801295,0.444443544139531
5,102,-0.650862113107472,0.171175108453827
6,102,-0.122444285135646,0.24066446895562
7,102,0.682217241858831,0.443200959912753
1,103,0.120271834778804,-0.209749154532985
3,103,-0.266048918537107,0.246007309084106
4,103,0.707011719682096,0.496507018260189
5,103,-0.64682650453043,0.200253189670822
6,103,-0.12028065579083,0.235006511048103
7,103,0.675611212877811,0.375879164467545
1,104,0.0626335995183564,-0.0728610156637169
3,104,-0.116936602991556,0.22682703659249
4,104,0.513792395012975,0.29246227963155
5,104,-0.615251622173265,0.212224383317859
6,104,-0.11550952880423,0.238876088828499
7,104,0.690147129010495,0.380602197695551
1,105,0.16514308089172,-0.202645296333644
3,105,0.10653593378018,0.213746289392879
4,105,0.510674564507905,0.0849271347429904
5,105,-0.482030099156965,0.254474394596857
6,105,0.0859058787920495,0.160484394576622
7,105,0.705000008399324,0.336634881193267
1,106,0.295428537976896,-0.517982025274715
3,106,0.135783153119536,0.136398993793907
4,106,0.431209900645271,-0.0704095546125522
5,106,-0.426648143492383,0.236304790032764
6,106,0.136382533729442,0.136200842201362
7,106,0.719966168785355,0.507590614811848
1,107,0.231727973161467,-0.121879327452923
3,107,0.231326923854232,-0.10730819682451
4,107,0.458633744002356,-0.175518397029469
5,107,-0.581685192463747,0.289326060681133
6,107,0.234741363883061,-0.0972501161814981
7,107,0.728554602873113,0.238915192180735
1,108,0.178102820138192,-0.418555242555504
3,108,-0.119721637080974,0.223296018293921
4,108,0.451306179756058,-0.176285123504019
5,108,0.175706905240493,-0.416368862410628
6,108,-0.128543531067565,0.267229265691411
7,108,0.712562995067825,0.470676277651141
1,109,-0.693436231450271,-0.0794581987885226
3,109,0.270500235647999,0.250379087368957
4,109,0.453917097583697,-0.265798172468201
5,109,-0.0782554261079268,-0.132986510625507
6,109,-0.095197498699121,0.230794139673487
7,109,0.732410733530016,0.496272514642365
1,110,0.152290031614434,0.0197671985868973
3,110,0.366206948729379,0.19703070020799
4,110,0.473310325350923,-0.343730108162606
5,110,-0.243829370618428,0.0497465727050572
6,110,-0.129528895656412,0.258278848092376
7,110,0.732606353055961,0.425281750225375
1,111,0.485233907142346,-0.0136278289070857
3,111,0.483243652679522,0.15425461347224
4,111,0.580478563963739,-0.642435593653471
5,111,-0.236967190670663,0.147622890329947
6,111,-0.0447216806433903,0.187790451651121
7,111,0.730644124545964,0.460351248199177
1,112,0.701467543903663,-0.215211859343312
3,112,0.531437904404533,0.262515208234041
4,112,0.436313236034319,-0.21483316169106
5,112,-0.316220507066625,0.260177043345346
6,112,-0.0940183888699288,0.24010751073471
7,112,0.686531630645943,0.335769447008255
1,113,0.714126196233434,-0.212228788167469
3,113,0.647366089094241,0.454445026644279
4,113,0.712720775136933,-0.211703821078
5,113,-0.525496836311407,0.319369063789466
6,113,0.235931201295602,0.0770038900529532
7,113,0.67311215403494,0.47607596926634
1,114,0.637323180890274,-0.405359561586988
3,114,0.698369614816611,0.250347297608894
4,114,0.411955522131063,-0.248308842131909
5,114,-0.599874273503823,0.306805280760991
6,114,0.629371139469125,-0.115471279033697
7,114,0.574307673365385,0.386751020423066
1,115,0.418699437368817,-0.57174255594721
3,115,0.617923012318398,-0.0886106739579343
4,115,0.39308298373821,-0.664731870143961
5,115,-0.635847546367809,0.284598095328728
6,115,0.456399798312493,-0.182714240510705
7,115,0.694350628458007,0.302070939990095
1,116,0.16510196401687,-0.236512710834238
3,116,0.516030280280515,-0.23600052682351
4,116,0.372979311655519,-0.645904850176324
5,116,-0.696490331888151,0.31782961902528
6,116,0.40721686207164,-0.177937104142519
7,116,0.722950690489904,0.333605722888451
1,117,0.331847341071106,-0.404359969992882
3,117,0.338989062058559,-0.397675868400702
4,117,0.331674294009094,-0.434566371928412
5,117,-0.703264654514004,0.337840746782894
6,117,0.331145513546152,-0.421807142204612
7,117,0.73039752495466,0.490911979070394
1,118,0.383564491507197,-0.539063801614659
3,118,0.382750136996015,-0.535330979194917
4,118,0.385240316210334,-0.549770802121217
5,118,-0.658565486522534,0.307232143024007
6,118,0.384509235001266,-0.544779584386591
7,118,0.544571970550978,0.187537885682753
1,119,0.36954314671395,-0.443767100227691
3,119,0.428023387812184,-0.701416882394759
4,119,0.427956660675079,-0.701310750745387
5,119,-0.245041857818418,0.4420554343883
6,119,0.449362891242294,-0.739846927327596
7,119,0.620397620471829,0.158087975917902
1,120,0.349120445666072,-0.303275870197911
3,120,0.554913059306332,-0.448539540604194
4,120,0.552876728770807,-0.446823886690315
5,120,0.0756531191998839,0.753893557532728
6,120,0.664064014796029,-0.620531086252537
7,120,0.696367473963013,0.226378996205883
1,121,0.324853332995399,-0.174264799105467
3,121,0.41749631859413,-0.494289259279373
4,121,0.419573616201529,-0.498204359392722
5,121,-0.133862207452251,0.534617693993058
6,121,0.421630728978112,-0.503502837845319
7,121,0.718546360220355,0.0461067853730898
1,122,0.288515160156068,0.0341319982287655
3,122,0.428010220520663,-0.617297767713424
4,122,0.617124641905108,-0.598070059235491
5,122,-0.157209430948605,0.38263399814965
6,122,0.621569920768502,-0.598607640213273
7,122,0.732574080578695,0.0356497138884428
1,123,0.523100496489337,-0.110588583931355
3,123,0.3516427318858,-0.0451842195827956
4,123,0.536579574328269,-0.124817931911633
5,123,-0.246124400769999,0.395313390004499
6,123,0.530070624531994,-0.11710806096234
7,123,0.733376331958525,0.0144777683120489
1,124,-0.0849622412203121,0.148032115628574
3,124,0.101715283856458,0.053189566289928
4,124,0.573197673265328,-0.0973949592431781
5,124,-0.273754481049595,0.373017058553449
6,124,0.318812928001179,-0.453320370884444
7,124,0.764317242380809,-0.200777203512773
1,125,-0.42861871881474,0.339080849111762
3,125,-0.322792638663297,0.187303765126601
4,125,0.623502544744532,-0.307618248863561
5,125,-0.301384561329191,0.3507207271024
6,125,-0.325358135074257,0.188195672294396
7,125,0.760521122900247,-0.197302601512084
1,126,-0.615177618443146,0.362612365286552
3,126,0.020122355235109,0.111567485832652
4,126,0.569574111970452,-0.485711491238749
5,126,-0.284765289731675,0.322019330798553
6,126,0.042009357783959,0.223765395845297
7,126,0.719500723103757,0.0119575959946988
1,127,-0.637474162761416,0.349941812381987
3,127,0.241493245309866,0.0497736061024609
4,127,0.242371711710106,0.0487580180163257
5,127,-0.268146018134158,0.293317934494707
6,127,-0.10610761891654,0.260969038627172
7,127,0.739706060101323,0.155350732462544
1,128,-0.130271878909584,0.227409650466517
3,128,0.169036207924651,0.193474212157657
4,128,0.714802747619761,-0.193842235485398
5,128,-0.17776920446493,0.306631759198961
6,128,0.276756462403538,0.0309062437541467
7,128,0.742310540086654,0.0486839131095959
1,129,0.145149314602129,-0.0187534718814995
3,129,-0.0585638527136077,0.229614050281298
4,129,0.366518080827526,-0.00344939642820512
5,129,-0.195698385786155,0.23016640499886
6,129,-0.473570814214267,0.316631100821725
7,129,0.73696476251969,0.143574638449607
1,130,0.341202701233621,-0.503477396894153
3,130,0.045379980242202,0.189287106202629
4,130,0.0225980993014389,0.206409914916737
5,130,-0.244364084655307,0.263676504124819
6,130,-0.00191993591529038,0.224903185570509
7,130,0.731781475304794,0.0315281289593774
1,131,0.0322561783505817,0.101553723387055
3,131,0.544190310383254,-0.524015784155598
4,131,0.541060577262941,-0.523721166011653
5,131,-0.293029783524458,0.297186603250779
6,131,0.536234925802774,-0.518956260015314
7,131,0.719318480223967,0.0142941142387651
8,131,0.0571662320957052,0.170881417016453
1,132,0.556992586613657,-0.556556948593682
3,132,0.68496755535625,-0.426672556050387
4,132,0.680730182930485,-0.43047117452214
5,132,-0.341695482393609,0.330696702376739
6,132,0.30379134588913,-0.154356939289563
7,132,0.732269572333089,-0.0153646497127607
8,132,-0.131284746257643,0.193724276138041
1,133,0.357455992060064,-0.312538908649469
3,133,0.352332067181971,0.0469849173852996
4,133,0.560804481125025,-0.471523171673676
5,133,-0.390361181262761,0.364206801502699
6,133,0.558458933902906,-0.46877471611992
7,133,0.742081643273743,-0.310089035862682
8,133,-0.540660939017837,0.264495687285156
